ean;name;quantity;sector;type;size
7898078752456;PLASTICO PLASTIFICACAO 45CM X 25M PLASTICOVER;0;ESCRITORIO;PLASTICO;
7898446553081;PLASTICO PLASTIFICACAO A3 POUCH FILM;0;ESCRITORIO;PLASTICO;
7899178592485;PLASTICO PLASTIFICACAO A4 175 MIC POLASEAL;0;ESCRITORIO;PLASTICO;
7897832851442;PORTA CANETA/CLIP/LEMBRETE CRISTAL DELLO;0;ESCRITORIO;PORTA;
7897832851466;PORTA CANETAS CLIPS LEMBRETE DELLOCOLOR;0;ESCRITORIO;PORTA;
7897237301887;PORTA QUADRO HORARIO DE TRABALHO DAC;0;ESCRITORIO;PORTA;
7896309204385;PRANCHETA 1/2 OFICIO PRENDEDOR METAL SOUZA;0;ESCRITORIO;PRANCHETA;
7898452170333;PRANCHETA DURATEX OFFICE NATURAL STALO;0;ESCRITORIO;PRANCHETA;
7897216950013;PRANCHETA DURATEX OFICIO C/ PRENDEDOR ZINCADO;0;ESCRITORIO;PRANCHETA;
7897294402855;PRANCHETA LUXO CRISTAL WALEU;0;ESCRITORIO;PRANCHETA;
7896309204361;PRANCHETA OF DURATEX PRENDEDOR METAL 3017 SOUZA;0;ESCRITORIO;PRANCHETA;
7896292293038;PRANCHETA OFICIO ACRILICO CRISTAL 930;0;ESCRITORIO;PRANCHETA;
7898449082892;PRANCHETA OFICIO DURATEX STALO;0;ESCRITORIO;PRANCHETA;
7896326910672;PRENDEDOR DE PAPEL PRETO CIS 25MM;0;ESCRITORIO;PRENDEDOR;25MM
7896326910696;PRENDEDOR DE PAPEL PRETO CIS 41MM;0;ESCRITORIO;PRENDEDOR;41MM
7891027151454;RECIBO COMERCIAL C/CANHOTO 50FLS TILIBRA;0;ESCRITORIO;RECIBO;
7897478402732;REGISTRADOR A/Z OFICIO LARGO REF-9010P POLYCART;0;ESCRITORIO;REGISTRADOR;
7897294401636;REGUA 30CM NEW LINE CRISTAL WALEU;0;ESCRITORIO;REGUA;
7896292298101;REGUA ESCOLAR 30CM CRISTAL REF-981 ACRIMET;0;ESCRITORIO;REGUA;
7897832823227;REGUA TRANSPARENTE 30CM DELLO;0;ESCRITORIO;REGUA;
7897237337978;RISQUE RABISQUE BRANCO 15 FLS DAC;0;ESCRITORIO;RISQUE;
7897237310582;RISQUE RABISQUE OFICIO PRETO 15FLS DAC;0;ESCRITORIO;RISQUE;
7896326931073;SUPORTE DUREX MEDIO S-50 CIS;0;ESCRITORIO;SUPORTE;
7896643408637;SUPORTE ERGONÔMICO P/PÉS PRETO;0;ESCRITORIO;SUPORTE;
7896643408593;SUPORTE ERGONÔMICO PARA NOTEBOOK NT-MULTI PRETO;0;ESCRITORIO;SUPORTE;
7896643408630;SUPORTE ERGONOMICO PARA OS PES PRETO MULTIVISAO;0;ESCRITORIO;SUPORTE;
7896309203791;SUPORTE MONITOR PRETO 2 GAVETAS SOUZA;0;ESCRITORIO;SUPORTE;
7896292227422;SUPORTE P- FITAS ADESIVAS REF-2742 PRETO ACRIMET;0;ESCRITORIO;SUPORTE;
7897256272212;SUPORTE PARA DUREX GRANDE 98003 JOÇAR;0;ESCRITORIO;SUPORTE;
7896292227118;SUPORTE PARA FITA ADESIVAS GRANDE ACRIMET;0;ESCRITORIO;SUPORTE;
7503002900697;TESOURA DE ESCRITORIO JOÇAR;0;ESCRITORIO;TESOURA;
7897256292142;TESOURA MULTIUSO 21CM PROFISSIONAL JOCAR OFFICE;0;ESCRITORIO;TESOURA;
7891060680713;TESOURA MULTIUSO 8 1/2 PONTO VERMELHO MUNDIAL;0;ESCRITORIO;TESOURA;
7891060023701;TESOURA PONTO VERMELHO MULTI USO MUNDIAL;0;ESCRITORIO;TESOURA;
7891112002395;TESOURA SUPERCORT TRAMONTINA;0;ESCRITORIO;TESOURA;
7897424081745;TINTA PARA CARIMBO AZUL TC 42 PILOT;0;ESCRITORIO;TINTA;
7897143002540;UMIDIFICADOR DE DEDOS REF-1020/2 DIGITAL BELLS;0;ESCRITORIO;UMIDIFICADOR;
7896013403760;ALCOOL SPRAY 70% LYZAP GUARD;0;HIGIENE;ALCOOL;
7898955352472;BOBINA DE PAPEL TOALHA BRANCO PLUS 6401 SULLEG;0;HIGIENE;BOBINA;
7899853208212;ESPUMA SPUMASET HIGIENIZADOR MAOS EXACCTA 500ML;0;HIGIENE;ESPUMA;
7898921466912;LUVA DE VINIL C-PO TM-G BOMPACK;0;HIGIENE;LUVA;G
7898921466905;LUVA DE VINIL C-PO TM-M BOMPACK;0;HIGIENE;LUVA;M
7898941898069;LUVA DE VINIL COM PO TM-G TALGE;0;HIGIENE;LUVA;G
7898546001185;LUVA DE VINIL COM PO TM-G VABENE;0;HIGIENE;LUVA;G
7898941898052;LUVA DE VINIL COM PO TM-M TALGE;0;HIGIENE;LUVA;M
7898546001178;LUVA DE VINIL COM PO TM-M VABENE;0;HIGIENE;LUVA;M
7898921466899;LUVA DE VINIL COM PO TM-P BOMPACK;0;HIGIENE;LUVA;P
7898941898045;LUVA DE VINIL COM PO TM-P TALGE;0;HIGIENE;LUVA;P
7898546001161;LUVA DE VINIL COM PO TM-P VABENE;0;HIGIENE;LUVA;P
7898941898199;LUVA DE VINIL SEM PO TAM-G TALGE;0;HIGIENE;LUVA;G
7898546001154;LUVA DE VINIL SEM PO TAM. G VABENE;0;HIGIENE;LUVA;G
7899682745957;LUVA DE VINIL SEM PO TM-G NOBRE;0;HIGIENE;LUVA;G
7898946757255;LUVA DE VINIL SEM PO TM-G TALGE;0;HIGIENE;LUVA;G
7899682745964;LUVA DE VINIL SEM PO TM-M NOBRE;0;HIGIENE;LUVA;M
7898941898175;LUVA DE VINIL SEM PO TM-M TALGE;0;HIGIENE;LUVA;M
7898941898076;LUVA DE VINIL SEM PO TM-P TALGE;0;HIGIENE;LUVA;P
7899682709652;LUVA DE VINIL SEM PO TM-P NOBRE;0;HIGIENE;LUVA;P
7898941898076;LUVA DE VINIL SEM PO TM-P TALGE;0;HIGIENE;LUVA;P
7898546001147;LUVA DE VINIL SEM PO TM. M VABENE;0;HIGIENE;LUVA;M
7898546001130;LUVA DE VINIL SEM PO TM. P VABENE;0;HIGIENE;LUVA;P
2501504920880;LUVA NITRILICA VERDE LONGA 46CM TM-8 MAPA MUCAMBO;0;HIGIENE;LUVA;8
7908026000796;LUVA PLASTICA DESCARTAVEL BOMPACK;0;HIGIENE;LUVA;
7898283815120;LUVA PLASTICA DESCARTAVEL DESCARPACK;0;HIGIENE;LUVA;
7898546006104;LUVA PLASTICA DESCARTAVEL REF-1494 VABENE;0;HIGIENE;LUVA;
7898941898083;LUVA PLASTICA DESCARTAVEL TALGE;0;HIGIENE;LUVA;
7898546006357;LUVA VINIFLEX SEM PO TM G VABENE;0;HIGIENE;LUVA;G
7898546006364;LUVA VINIFLEX SEM PO TM-GG VABENE;0;HIGIENE;LUVA;GG
7898546006340;LUVA VINIFLEX SEM PO TM-M VABENE;0;HIGIENE;LUVA;M
2501504930209;MERCOTECH ALCOOL 70 5L ALL CLEAN;0;HIGIENE;MERCOTECH;
7899853207697;MULTI SEPT SPRAY ANTISSEPTICO 400ML;0;HIGIENE;MULTI;400ML
2501504930179;PAPEL HIGIENICO ROLAO FOLHA SIMPLES 5001 SULLEG;0;HIGIENE;PAPEL;
7898955352441;PAPEL TOALHA INTERFOLHADO ELEGANTE 6101 SULLEG;0;HIGIENE;PAPEL;
7898509287243;ROLO NAO TECIDO AZUL SP3050AZ BETTANIN;0;HIGIENE;ROLO;
7898373172492;SABONETE ESPUMA FLOR DE LARANJA EXACCTA;0;HIGIENE;SABONETE;
7898373172461;SABONETE ESPUMA PITANGA EXACCTA;0;HIGIENE;SABONETE;
7899853208168;SABONETE LIQUIDO ESPUMA ERVA DOCE 500 ML EXACCTA;0;HIGIENE;SABONETE;500 ML
7898373170702;TAPETE PLASTICO MICTORIO T-130512LV AZUL AIR SOFT;0;HIGIENE;TAPETE;
7898373170719;TAPETE PLASTICO MICTORIO T-130512TF VERMELHO AIR SOFT;0;HIGIENE;TAPETE;
7908026001519;TOUCA DESCARTAVEL TM-18 BOMPACK;0;HIGIENE;TOUCA;
7898964629756;TOUCA DESCARTÁVEL TNT INOVEN;0;HIGIENE;TOUCA;
7898964627097;TOUCA DESCARTEE TNT BRANCA;0;HIGIENE;TOUCA;
7898546005572;TOUCA SANFONADA COFIA CIRCULAR VABENE;0;HIGIENE;TOUCA;
7898941898847;TOUCA TNT BRANCA DESCARTAVEL TALGE;0;HIGIENE;TOUCA;
250150494007;CELULAR UP PLAY PRETO P9076 - MULTILASER;0;INFORMATICA;CELULAR;
7899838819693;TECLADO USB SLIM PRETO TC123 MULTILASER;0;INFORMATICA;TECLADO;
7898437731092;ALCOOL GEL HIGIENIZADOR PARA MAOS ALL CLEAN 70 MERCOTECH;0;LIMPEZA;ALCOOL;
7898319320550;ARMACAO BRALIMPIA PROFI 60 CM;0;LIMPEZA;ARMACAO;60 CM
7898319321168;CABO 1,40M X 22MM FOSCO MANOPLA AZUL;0;LIMPEZA;CABO;
7898319320826;CABO 1,40MX22MM FOSCO MANOPLA VERMELHA;0;LIMPEZA;CABO;
7898319323117;CABO FOSCO MANOPLA 1.40M X 22MM AZUL BRALIMPIA;0;LIMPEZA;CABO;
2501504930193;COLETOR DE PEDAL 100L VERDE S-RODA BRALIMPIA;0;LIMPEZA;COLETOR;
2501504930100;DISCO LIMPADOR VERDE 410MM BETTANIN;0;LIMPEZA;DISCO;410MM
2501504930117;DISCO LIMPADOR VERDE 440MM BETTANIN;0;LIMPEZA;DISCO;440MM
2501504930124;DISCO LIMPADOR VERDE 510MM BETTANIN;0;LIMPEZA;DISCO;510MM
2501504930162;DISCO LIMPADOR VERMELHOR 440MM BETTANIN;0;LIMPEZA;DISCO;440MM
2501504930131;DISCO REMOVEDOR PRETO 410MM BETTANIN;0;LIMPEZA;DISCO;410MM
2501504930148;DISCO REMOVEDOR PRETO 440MM BETTANIN;0;LIMPEZA;DISCO;440MM
2501504930155;DISCO REMOVEDOR PRETO 510MM BETTANIN;0;LIMPEZA;DISCO;510MM
2501504930216;DISCO REMOVEDOR VERMELHO 510MM BETTANIN;0;LIMPEZA;DISCO;510MM
00659;ESFREGAO TIPO PELO 380 C/ CABO DE MADEIRA 2,20M ODIM;0;LIMPEZA;ESFREGAO;20M
7898373175240;ESPUMA SPUMASETP HIGIENIZADOR MAOS EXACCTA;0;LIMPEZA;ESPUMA;
7898509281210;FIBRA LIMPEZA LEVE BRANCA 9504 BETTANIN;0;LIMPEZA;FIBRA;
7898509281234;FIBRA LIMPEZA PESADA 9506 BETTANIN;0;LIMPEZA;FIBRA;
7898509281241;FIBRA LIMPEZA PESADA 9508 BETTACO;0;LIMPEZA;FIBRA;
7898509281180;FIBRA LIMPEZA USO GERAL 9502 BETTANIN;0;LIMPEZA;FIBRA;
7898319327085;GARRA EURO PLASTICA AZUL BRALIMPIA;0;LIMPEZA;GARRA;
7898319324800;GARRA EURO PLASTICA VERMELHA BRALIMPIA;0;LIMPEZA;GARRA;
7898319329195;GARRA LIMPA TUDO EURO AMARELA BRALIMPIA;0;LIMPEZA;GARRA;
7898319322370;PA COLETORA PROFI PP502;0;LIMPEZA;PA;
7898319327436;PA COLETORA SELETIVA AMARELA;0;LIMPEZA;PA;
7898319325609;PA COLETORA SELETIVA AZUL BRALIMPIA;0;LIMPEZA;PA;
2501504930223;PA COLETORA SELETIVA VERMELHA BRALIMPIA;0;LIMPEZA;PA;
7898319322561;REFIL MOP PAREDE 25CM HIGH TECH RH250;0;LIMPEZA;REFIL;
7898319322813;REFIL MOP PAREDE 25CM PROFI RS250;0;LIMPEZA;REFIL;
2501504930186;REFIL MOP PAREDE HIGH TECH BRALIMPIA;0;LIMPEZA;REFIL;
7898319322790;REFIL MOP PO 60CM PROFI RP600 BRALIMPIA;0;LIMPEZA;REFIL;
7898319322479;REFIL MOP PO COTTON TECH BRALIMPIA;0;LIMPEZA;REFIL;
7898319324435;REFIL UMIDO 320 CRU LOOP RL32BR;0;LIMPEZA;REFIL;
7898319322677;REFIL UMIDO 400 CRU RL40BR BRALIMPIA;0;LIMPEZA;REFIL;
2928374651889;RODO 55CM AMARELO HDR;0;LIMPEZA;RODO;55 CM
7898319328808;RODO BRALIMPIA DRY 55 CM AZUL;0;LIMPEZA;RODO;55 CM
7898319325821;RODO BRALIMPIA DRY 65 CM AZUL;0;LIMPEZA;RODO;65 CM
2928374651728;RODO PVC 65 CM AZUL HDR;0;LIMPEZA;RODO;65 CM
7898509288011;ROLO NÃO TECIDO LARANJA SP3035 LR BETTANIN;0;LIMPEZA;ROLO;
7898509287038;ROLO NAO TECIDO LARANJA SP3040LR BETANIN;0;LIMPEZA;ROLO;
7898509287236;ROLO NAO TECIDO LARANJA SP3050LR BETTANIN;0;LIMPEZA;ROLO;
7898373172454;SABONETE ESPUMA ERVA DOCE EXACCTA;0;LIMPEZA;SABONETE;
7899853208199;SABONETE LIQUIDO ESPUMA PITANGA 500 ML EXACCTA;0;LIMPEZA;SABONETE;500 ML
7898319326842;SUPORTE LIMPA EURO VERMELHO BRALIMPIA;0;LIMPEZA;SUPORTE;
7898319323032;SUPORTE LIMPA TUDO EURO AZUL BRALIMPIA;0;LIMPEZA;SUPORTE;
7898319327375;SUPORTE LIMPA TUDO EURO VERDE BRALIMPIA;0;LIMPEZA;SUPORTE;
4928374651160;SUPORTE LT AZUL HDR;0;LIMPEZA;SUPORTE;
7908057011921;TECIDO NAO TECIDO SUPERPRO BETTANIN LARANJA SP2735LR;0;LIMPEZA;TECIDO;
2501504913042;AVENTAL PEITILHO BRANCO;0;UNIFORME;AVENTAL;
2501504913264;AVENTAL SAIA CAQUI G;0;UNIFORME;AVENTAL;G
2501504913257;AVENTAL SAIA CAQUI M;0;UNIFORME;AVENTAL;M
2501504912861;AVENTAL SAIA CAQUI P;0;UNIFORME;AVENTAL;P
2501504913653;AVENTAL SAIA CAQUI PP;0;UNIFORME;AVENTAL;PP
2501504913059;AVENTAL SAIA PRETO;0;UNIFORME;AVENTAL;
2501504912892;AVENTAL SUBLIMADO PADARIA G;0;UNIFORME;AVENTAL;G
2501504912885;AVENTAL SUBLIMADO PADARIA M;0;UNIFORME;AVENTAL;M
2501504912878;AVENTAL SUBLIMADO PADARIA P;0;UNIFORME;AVENTAL;P
2501504913080;BANDANA XADREZ;0;UNIFORME;BANDANA;
2501504911994;BLUSA MOLETOM AZUL MARINHO UNISSEX G;0;UNIFORME;BLUSA;G
2501504912007;BLUSA MOLETOM AZUL MARINHO UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504911987;BLUSA MOLETOM AZUL MARINHO UNISSEX M;0;UNIFORME;BLUSA;M
2501504911970;BLUSA MOLETOM AZUL MARINHO UNISSEX P;0;UNIFORME;BLUSA;P
2501504911963;BLUSA MOLETOM AZUL MARINHO UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910638;BLUSA MOLETOM BRANCO UNISSEX G;0;UNIFORME;BLUSA;G
2501504910645;BLUSA MOLETOM BRANCO UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504910621;BLUSA MOLETOM BRANCO UNISSEX M;0;UNIFORME;BLUSA;M
2501504910614;BLUSA MOLETOM BRANCO UNISSEX P;0;UNIFORME;BLUSA;P
2501504910607;BLUSA MOLETOM BRANCO UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910652;BLUSA MOLETOM BRANCO UNISSEX XGG;0;UNIFORME;BLUSA;XGG
2501504910690;BLUSA MOLETOM CINZA UNISSEX G;0;UNIFORME;BLUSA;G
2501504910706;BLUSA MOLETOM CINZA UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504910683;BLUSA MOLETOM CINZA UNISSEX M;0;UNIFORME;BLUSA;M
2501504910676;BLUSA MOLETOM CINZA UNISSEX P;0;UNIFORME;BLUSA;P
2501504910669;BLUSA MOLETOM CINZA UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910713;BLUSA MOLETOM CINZA UNISSEX XGG;0;UNIFORME;BLUSA;XGG
2501504914223;BLUSA MOLETOM PRETA UNISSEX XPP;0;UNIFORME;BLUSA;XPP
2501504910751;BLUSA MOLETOM PRETO UNISSEX G;0;UNIFORME;BLUSA;G
2501504910768;BLUSA MOLETOM PRETO UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504910744;BLUSA MOLETOM PRETO UNISSEX M;0;UNIFORME;BLUSA;M
2501504910737;BLUSA MOLETOM PRETO UNISSEX P;0;UNIFORME;BLUSA;P
2501504910720;BLUSA MOLETOM PRETO UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910775;BLUSA MOLETOM PRETO UNISSEX XGG;0;UNIFORME;BLUSA;XGG
2501504910812;BLUSA MOLETOM VERDE UNISSEX G;0;UNIFORME;BLUSA;G
2501504910829;BLUSA MOLETOM VERDE UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504910805;BLUSA MOLETOM VERDE UNISSEX M;0;UNIFORME;BLUSA;M
2501504910799;BLUSA MOLETOM VERDE UNISSEX P;0;UNIFORME;BLUSA;P
2501504910782;BLUSA MOLETOM VERDE UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910836;BLUSA MOLETOM VERDE UNISSEX XGG;0;UNIFORME;BLUSA;XGG
2501504910874;BLUSA MOLETOM VERMELHO UNISSEX G;0;UNIFORME;BLUSA;G
2501504910881;BLUSA MOLETOM VERMELHO UNISSEX GG;0;UNIFORME;BLUSA;GG
2501504910867;BLUSA MOLETOM VERMELHO UNISSEX M;0;UNIFORME;BLUSA;M
2501504910850;BLUSA MOLETOM VERMELHO UNISSEX P;0;UNIFORME;BLUSA;P
2501504910843;BLUSA MOLETOM VERMELHO UNISSEX PP;0;UNIFORME;BLUSA;PP
2501504910898;BLUSA MOLETOM VERMELHO UNISSEX XGG;0;UNIFORME;BLUSA;XGG
2501504912304;CALCA DE BRIM MASCULINA PRETA (FISCAL) 36;0;UNIFORME;CALCA;36
2501504912311;CALCA DE BRIM MASCULINA PRETA (FISCAL) 38;0;UNIFORME;CALCA;38
2501504912328;CALCA DE BRIM MASCULINA PRETA (FISCAL) 40;0;UNIFORME;CALCA;40
2501504912335;CALCA DE BRIM MASCULINA PRETA (FISCAL) 42;0;UNIFORME;CALCA;42
2501504912342;CALCA DE BRIM MASCULINA PRETA (FISCAL) 44;0;UNIFORME;CALCA;44
2501504912359;CALCA DE BRIM MASCULINA PRETA (FISCAL) 46;0;UNIFORME;CALCA;46
2501504912366;CALCA DE BRIM MASCULINA PRETA (FISCAL) 48;0;UNIFORME;CALCA;48
2501504912373;CALCA DE BRIM MASCULINA PRETA (FISCAL) 50;0;UNIFORME;CALCA;50
2501504912380;CALCA DE BRIM MASCULINA PRETA (FISCAL) 52;0;UNIFORME;CALCA;52
2501504912397;CALCA DE BRIM MASCULINA PRETA (FISCAL) 54;0;UNIFORME;CALCA;54
2501504913615;CALCA DE BRIM MASCULINA PRETA (FISCAL) 56;0;UNIFORME;CALCA;56
2501504913622;CALCA DE BRIM MASCULINA PRETA (FISCAL) 58;0;UNIFORME;CALCA;58
2501504913677;CALCA JEANS FEMININA AZUL 42;0;UNIFORME;CALCA;42
2501504914247;CALCA JEANS FEMININA AZUL 44;0;UNIFORME;CALCA;44
2501504914230;CALCA JEANS FEMININA AZUL 46;0;UNIFORME;CALCA;46
2501504910904;CALCA JEANS MASCULINA AZUL 36;0;UNIFORME;CALCA;36
2501504910911;CALCA JEANS MASCULINA AZUL 38;0;UNIFORME;CALCA;38
2501504910928;CALCA JEANS MASCULINA AZUL 40;0;UNIFORME;CALCA;40
2501504910935;CALCA JEANS MASCULINA AZUL 42;0;UNIFORME;CALCA;42
2501504910942;CALCA JEANS MASCULINA AZUL 44;0;UNIFORME;CALCA;44
2501504910959;CALCA JEANS MASCULINA AZUL 46;0;UNIFORME;CALCA;46
2501504910966;CALCA JEANS MASCULINA AZUL 48;0;UNIFORME;CALCA;48
2501504910973;CALCA JEANS MASCULINA AZUL 50;0;UNIFORME;CALCA;50
2501504910980;CALCA JEANS MASCULINA AZUL 52;0;UNIFORME;CALCA;52
2501504910997;CALCA JEANS MASCULINA AZUL 54;0;UNIFORME;CALCA;54
2501504911000;CALCA JEANS MASCULINA AZUL 56;0;UNIFORME;CALCA;56
2501504912298;CALCA JEANS MASCULINA AZUL 58;0;UNIFORME;CALCA;58
2501504912588;CALCA LIMPEZA OXFORD FEMININA CAQUI 34;0;UNIFORME;CALCA;34
2501504912595;CALCA LIMPEZA OXFORD FEMININA CAQUI 36;0;UNIFORME;CALCA;36
2501504912601;CALCA LIMPEZA OXFORD FEMININA CAQUI 38;0;UNIFORME;CALCA;38
2501504912618;CALCA LIMPEZA OXFORD FEMININA CAQUI 40;0;UNIFORME;CALCA;40
2501504912625;CALCA LIMPEZA OXFORD FEMININA CAQUI 42;0;UNIFORME;CALCA;42
2501504912632;CALCA LIMPEZA OXFORD FEMININA CAQUI 44;0;UNIFORME;CALCA;44
2501504912649;CALCA LIMPEZA OXFORD FEMININA CAQUI 46;0;UNIFORME;CALCA;46
2501504912656;CALCA LIMPEZA OXFORD FEMININA CAQUI 48;0;UNIFORME;CALCA;48
2501504912663;CALCA LIMPEZA OXFORD FEMININA CAQUI 50;0;UNIFORME;CALCA;50
2501504912670;CALCA LIMPEZA OXFORD FEMININA CAQUI 52;0;UNIFORME;CALCA;52
2501504914209;CALCA LIMPEZA OXFORD FEMININA CAQUI 54;0;UNIFORME;CALCA;54
2501504913097;CALCA LIMPEZA OXFORD MASCULINA CAQUI 36;0;UNIFORME;CALCA;36
2501504913103;CALCA LIMPEZA OXFORD MASCULINA CAQUI 38;0;UNIFORME;CALCA;38
2501504913110;CALCA LIMPEZA OXFORD MASCULINA CAQUI 40;0;UNIFORME;CALCA;40
2501504913134;CALCA LIMPEZA OXFORD MASCULINA CAQUI 42;0;UNIFORME;CALCA;42
2501504913141;CALCA LIMPEZA OXFORD MASCULINA CAQUI 44;0;UNIFORME;CALCA;44
2501504913158;CALCA LIMPEZA OXFORD MASCULINA CAQUI 46;0;UNIFORME;CALCA;46
2501504913165;CALCA LIMPEZA OXFORD MASCULINA CAQUI 48;0;UNIFORME;CALCA;48
2501504913172;CALCA LIMPEZA OXFORD MASCULINA CAQUI 50;0;UNIFORME;CALCA;50
2501504913189;CALCA LIMPEZA OXFORD MASCULINA CAQUI 52;0;UNIFORME;CALCA;52
2501504913905;CALCA LIMPEZA OXFORD MASCULINA CAQUI 54;0;UNIFORME;CALCA;54
250150491405;CALCA POLICOTTON MASCULINA BRANCA 34;0;UNIFORME;CALCA;34
2501504912168;CALCA POLICOTTON MASCULINA BRANCA 36;0;UNIFORME;CALCA;36
2501504912175;CALCA POLICOTTON MASCULINA BRANCA 38;0;UNIFORME;CALCA;38
2501504912182;CALCA POLICOTTON MASCULINA BRANCA 40;0;UNIFORME;CALCA;40
2501504912199;CALCA POLICOTTON MASCULINA BRANCA 42;0;UNIFORME;CALCA;42
2501504912205;CALCA POLICOTTON MASCULINA BRANCA 44;0;UNIFORME;CALCA;44
2501504912212;CALCA POLICOTTON MASCULINA BRANCA 46;0;UNIFORME;CALCA;46
2501504912229;CALCA POLICOTTON MASCULINA BRANCA 48;0;UNIFORME;CALCA;48
2501504912236;CALCA POLICOTTON MASCULINA BRANCA 50;0;UNIFORME;CALCA;50
2501504912243;CALCA POLICOTTON MASCULINA BRANCA 52;0;UNIFORME;CALCA;52
2501504912250;CALCA POLICOTTON MASCULINA BRANCA 54;0;UNIFORME;CALCA;54
2501504912267;CALCA POLICOTTON MASCULINA BRANCA 56;0;UNIFORME;CALCA;56
2501504912274;CALCA POLICOTTON MASCULINA BRANCA 58;0;UNIFORME;CALCA;58
2501504912281;CALCA POLICOTTON MASCULINA BRANCA 60;0;UNIFORME;CALCA;60
2501504911130;CALCA SOCIAL FEMININA TWO WAY 34;0;UNIFORME;CALCA;34
2501504911147;CALCA SOCIAL FEMININA TWO WAY 36;0;UNIFORME;CALCA;36
2501504911154;CALCA SOCIAL FEMININA TWO WAY 38;0;UNIFORME;CALCA;38
2501504911161;CALCA SOCIAL FEMININA TWO WAY 40;0;UNIFORME;CALCA;40
2501504911178;CALCA SOCIAL FEMININA TWO WAY 42;0;UNIFORME;CALCA;42
2501504911185;CALCA SOCIAL FEMININA TWO WAY 44;0;UNIFORME;CALCA;44
2501504911192;CALCA SOCIAL FEMININA TWO WAY 46;0;UNIFORME;CALCA;46
2501504911208;CALCA SOCIAL FEMININA TWO WAY 48;0;UNIFORME;CALCA;48
2501504911215;CALCA SOCIAL FEMININA TWO WAY 50;0;UNIFORME;CALCA;50
2501504911222;CALCA SOCIAL FEMININA TWO WAY 52;0;UNIFORME;CALCA;52
2501504911239;CALCA SOCIAL FEMININA TWO WAY 54;0;UNIFORME;CALCA;54
2501504913646;CALCA SOCIAL FEMININA TWO WAY 56;0;UNIFORME;CALCA;56
2501504913271;CALCA SOCIAL OXFORD MASCULINA 36;0;UNIFORME;CALCA;36
2501504913288;CALCA SOCIAL OXFORD MASCULINA 38;0;UNIFORME;CALCA;38
2501504913295;CALCA SOCIAL OXFORD MASCULINA 40;0;UNIFORME;CALCA;40
2501504913301;CALCA SOCIAL OXFORD MASCULINA 42;0;UNIFORME;CALCA;42
2501504913318;CALCA SOCIAL OXFORD MASCULINA 44;0;UNIFORME;CALCA;44
2501504913325;CALCA SOCIAL OXFORD MASCULINA 46;0;UNIFORME;CALCA;46
2501504913332;CALCA SOCIAL OXFORD MASCULINA 48;0;UNIFORME;CALCA;48
2501504913349;CALCA SOCIAL OXFORD MASCULINA 50;0;UNIFORME;CALCA;50
2501504913356;CALCA SOCIAL OXFORD MASCULINA 52;0;UNIFORME;CALCA;52
2501504913363;CALCA SOCIAL OXFORD MASCULINA 54;0;UNIFORME;CALCA;54
2501504911017;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 34;0;UNIFORME;CALCA;34
2501504911024;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 36;0;UNIFORME;CALCA;36
2501504911031;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 38;0;UNIFORME;CALCA;38
2501504911048;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 40;0;UNIFORME;CALCA;40
2501504911055;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 42;0;UNIFORME;CALCA;42
2501504911062;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 44;0;UNIFORME;CALCA;44
2501504911079;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 46;0;UNIFORME;CALCA;46
2501504911086;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 48;0;UNIFORME;CALCA;48
2501504911093;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 50;0;UNIFORME;CALCA;50
2501504911109;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 52;0;UNIFORME;CALCA;52
2501504911116;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 54;0;UNIFORME;CALCA;54
2501504911123;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 56;0;UNIFORME;CALCA;56
2501504913639;CALCA WORKFLEX FEMININA BRANCA C/ELASTICO 58;0;UNIFORME;CALCA;58
2501504912939;CALCA XADREZ PRETO/CINZA UNISSEX 34;0;UNIFORME;CALCA;34
2501504912946;CALCA XADREZ PRETO/CINZA UNISSEX 36;0;UNIFORME;CALCA;36
2501504912953;CALCA XADREZ PRETO/CINZA UNISSEX 38;0;UNIFORME;CALCA;38
2501504912960;CALCA XADREZ PRETO/CINZA UNISSEX 40;0;UNIFORME;CALCA;40
2501504912977;CALCA XADREZ PRETO/CINZA UNISSEX 42;0;UNIFORME;CALCA;42
